Id_de_sentencia,Centro_de_Justicia,Causa_Penal,Juez,TipoSentencia,Relevante,Perspectiva_de_Género,Fecha_de_Auto_de_Apertura_a_Juicio_Oral,Fecha_de_sentencia,Sentenciados,Victimas,Criterios,Exclusión_violación_DD_HH_en_JO
17600,San Luis Potosí,8/2021,BALTAZAR CASTAÑÓN GUTIÉRREZ,Procedimiento Abreviado,No,No,,12/04/2021 12:00:00 a. m.,1,1,,No
17581,San Luis Potosí,225/2020,BALTAZAR CASTAÑÓN GUTIÉRREZ,Procedimiento Abreviado,No,No,,06/04/2021 12:00:00 a. m.,1,1,,No
1090,San Luis Potosí,69/2020,EDUARDO ANTONIO VELASCO TREVIÑO,Procedimiento Abreviado,No,No,,26/03/2021 12:00:00 a. m.,1,1,,No
22168,San Luis Potosí,249/2019,BALTAZAR CASTAÑÓN GUTIÉRREZ,Procedimiento Abreviado,No,No,,26/03/2021 12:00:00 a. m.,1,1,,No
1407,San Luis Potosí,264/2019,EDUARDO ANTONIO VELASCO TREVIÑO,Procedimiento Abreviado,No,No,,24/03/2021 12:00:00 a. m.,2,1,,No
1408,San Luis Potosí,264/2019,EDUARDO ANTONIO VELASCO TREVIÑO,Procedimiento Abreviado,No,No,,24/03/2021 12:00:00 a. m.,1,1,,No
1005,San Luis Potosí,13/2021,EDUARDO ANTONIO VELASCO TREVIÑO,Procedimiento Abreviado,No,No,,09/03/2021 12:00:00 a. m.,1,1,,No
1028,San Luis Potosí,228/2020,EDUARDO ANTONIO VELASCO TREVIÑO,Procedimiento Abreviado,No,No,,09/03/2021 12:00:00 a. m.,1,1,,No
22303,San Luis Potosí,142/2019,BALTAZAR CASTAÑÓN GUTIÉRREZ,Procedimiento Abreviado,No,No,,03/03/2021 12:00:00 a. m.,1,1,,No
1004,San Luis Potosí,23/2020,EDUARDO ANTONIO VELASCO TREVIÑO,Procedimiento Abreviado,No,No,,02/03/2021 12:00:00 a. m.,1,1,,No
1006,San Luis Potosí,20/2020,EDUARDO ANTONIO VELASCO TREVIÑO,Procedimiento Abreviado,No,No,,01/03/2021 12:00:00 a. m.,1,1,,No
1181,San Luis Potosí,3/2021,BALTAZAR CASTAÑÓN GUTIÉRREZ,Procedimiento Abreviado,No,No,,01/03/2021 12:00:00 a. m.,1,1,,No
17573,San Luis Potosí,219/2020,BALTAZAR CASTAÑÓN GUTIÉRREZ,Procedimiento Abreviado,No,No,,01/03/2021 12:00:00 a. m.,1,1,,No
1020,San Luis Potosí,131/2020,EDUARDO ANTONIO VELASCO TREVIÑO,Procedimiento Abreviado,No,No,,22/02/2021 12:00:00 a. m.,1,1,,No
1023,San Luis Potosí,191/2020,EDUARDO ANTONIO VELASCO TREVIÑO,Procedimiento Abreviado,No,No,,19/02/2021 12:00:00 a. m.,6,1,,No
1025,San Luis Potosí,184/2020,EDUARDO ANTONIO VELASCO TREVIÑO,Procedimiento Abreviado,No,No,,19/02/2021 12:00:00 a. m.,1,1,,No
1018,San Luis Potosí,106/2020,EDUARDO ANTONIO VELASCO TREVIÑO,Procedimiento Abreviado,No,No,,11/02/2021 12:00:00 a. m.,1,1,,No
1016,San Luis Potosí,103/2020,EDUARDO ANTONIO VELASCO TREVIÑO,Procedimiento Abreviado,No,No,,09/02/2021 12:00:00 a. m.,1,1,,No
22162,San Luis Potosí,112/2019,BALTAZAR CASTAÑÓN GUTIÉRREZ,Procedimiento Abreviado,No,No,,11/01/2021 12:00:00 a. m.,1,1,,No
17535,San Luis Potosí,168/2020,BALTAZAR CASTAÑÓN GUTIÉRREZ,Procedimiento Abreviado,No,No,,23/12/2020 12:00:00 a. m.,3,1,,No
1093,San Luis Potosí,115/2019,EDUARDO ANTONIO VELASCO TREVIÑO,Procedimiento Abreviado,No,No,,15/12/2020 12:00:00 a. m.,1,1,,No
1244,San Luis Potosí,214/2019,EDUARDO ANTONIO VELASCO TREVIÑO,Procedimiento Abreviado,No,No,,08/12/2020 12:00:00 a. m.,2,1,,No
9688,San Luis Potosí,10/2016,BALTAZAR CASTAÑÓN GUTIÉRREZ,Procedimiento Abreviado,No,No,,02/12/2020 12:00:00 a. m.,2,1,,No
17550,San Luis Potosí,176/2020,BALTAZAR CASTAÑÓN GUTIÉRREZ,Procedimiento Abreviado,No,No,,02/12/2020 12:00:00 a. m.,1,1,,No
22172,San Luis Potosí,19/2019,BALTAZAR CASTAÑÓN GUTIÉRREZ,Procedimiento Abreviado,No,No,,01/12/2020 12:00:00 a. m.,1,1,,No
1156,San Luis Potosí,160/2020,EDUARDO ANTONIO VELASCO TREVIÑO,Procedimiento Abreviado,No,No,,26/11/2020 12:00:00 a. m.,1,1,,No
17567,San Luis Potosí,200/2020,BALTAZAR CASTAÑÓN GUTIÉRREZ,Procedimiento Abreviado,No,No,,26/11/2020 12:00:00 a. m.,1,1,,No
1092,San Luis Potosí,97/2020,EDUARDO ANTONIO VELASCO TREVIÑO,Procedimiento Abreviado,No,No,,25/11/2020 12:00:00 a. m.,2,1,,No
1245,San Luis Potosí,239/2019,EDUARDO ANTONIO VELASCO TREVIÑO,Procedimiento Abreviado,No,No,,23/11/2020 12:00:00 a. m.,1,1,,No
22309,San Luis Potosí,42/2019,BALTAZAR CASTAÑÓN GUTIÉRREZ,Procedimiento Abreviado,No,No,,23/11/2020 12:00:00 a. m.,1,1,,No
22305,San Luis Potosí,224/2019,BALTAZAR CASTAÑÓN GUTIÉRREZ,Procedimiento Abreviado,No,No,,20/11/2020 12:00:00 a. m.,1,1,,No
17559,San Luis Potosí,185/2020,BALTAZAR CASTAÑÓN GUTIÉRREZ,Procedimiento Abreviado,No,No,,19/11/2020 12:00:00 a. m.,2,1,,No
22799,San Luis Potosí,130/2020,BALTAZAR CASTAÑÓN GUTIÉRREZ,Procedimiento Abreviado,No,No,,11/11/2020 12:00:00 a. m.,1,1,,No
22161,San Luis Potosí,93/2019,BALTAZAR CASTAÑÓN GUTIÉRREZ,Procedimiento Abreviado,No,No,,10/11/2020 12:00:00 a. m.,1,1,,No
1254,San Luis Potosí,133/2020,EDUARDO ANTONIO VELASCO TREVIÑO,Procedimiento Abreviado,No,No,,09/11/2020 12:00:00 a. m.,1,1,,No
22310,San Luis Potosí,49/2019,BALTAZAR CASTAÑÓN GUTIÉRREZ,Procedimiento Abreviado,No,No,,05/11/2020 12:00:00 a. m.,1,1,,No
1996,San Luis Potosí,134/2019,BALTAZAR CASTAÑÓN GUTIÉRREZ,Juicio Oral,No,No,18/10/2020 12:00:00 a. m.,30/10/2020 12:00:00 a. m.,3,1,,No
1152,San Luis Potosí,159/2020,EDUARDO ANTONIO VELASCO TREVIÑO,Procedimiento Abreviado,No,No,,29/10/2020 12:00:00 a. m.,1,1,,No
1248,San Luis Potosí,71/2020,EDUARDO ANTONIO VELASCO TREVIÑO,Procedimiento Abreviado,No,No,,27/10/2020 12:00:00 a. m.,2,1,,No
1252,San Luis Potosí,88/2017,EDUARDO ANTONIO VELASCO TREVIÑO,Procedimiento Abreviado,No,No,,27/10/2020 12:00:00 a. m.,1,1,,No
1160,San Luis Potosí,196/2020,EDUARDO ANTONIO VELASCO TREVIÑO,Procedimiento Abreviado,No,No,,26/10/2020 12:00:00 a. m.,1,1,,No
1159,San Luis Potosí,195/2020,EDUARDO ANTONIO VELASCO TREVIÑO,Procedimiento Abreviado,No,No,,25/10/2020 12:00:00 a. m.,1,1,,No
22312,San Luis Potosí,72/2020,BALTAZAR CASTAÑÓN GUTIÉRREZ,Procedimiento Abreviado,No,No,,13/10/2020 12:00:00 a. m.,1,1,,No
1409,San Luis Potosí,192/2020,BALTAZAR CASTAÑÓN GUTIÉRREZ,Procedimiento Abreviado,No,No,,11/10/2020 12:00:00 a. m.,1,1,,No
22163,San Luis Potosí,166/2019,BALTAZAR CASTAÑÓN GUTIÉRREZ,Procedimiento Abreviado,No,No,,01/10/2020 12:00:00 a. m.,2,1,,No
1183,San Luis Potosí,175/2020,BALTAZAR CASTAÑÓN GUTIÉRREZ,Procedimiento Abreviado,No,No,,28/09/2020 12:00:00 a. m.,1,1,,No
1227,San Luis Potosí,195/2019,BALTAZAR CASTAÑÓN GUTIÉRREZ,Procedimiento Abreviado,No,No,,28/09/2020 12:00:00 a. m.,1,1,,No
1191,San Luis Potosí,64/2020,BALTAZAR CASTAÑÓN GUTIÉRREZ,Procedimiento Abreviado,No,No,,21/09/2020 12:00:00 a. m.,1,1,,No
1185,San Luis Potosí,169/2020,BALTAZAR CASTAÑÓN GUTIÉRREZ,Procedimiento Abreviado,No,No,,18/09/2020 12:00:00 a. m.,1,1,,No
1091,San Luis Potosí,56/2019,EDUARDO ANTONIO VELASCO TREVIÑO,Procedimiento Abreviado,No,No,,08/09/2020 12:00:00 a. m.,1,1,,No
17373,San Luis Potosí,67/2019,BALTAZAR CASTAÑÓN GUTIÉRREZ,Procedimiento Abreviado,No,No,,31/08/2020 12:00:00 a. m.,2,1,,No
22313,San Luis Potosí,158/2020,BALTAZAR CASTAÑÓN GUTIÉRREZ,Procedimiento Abreviado,No,No,,06/08/2020 12:00:00 a. m.,2,1,,No
22326,San Luis Potosí,124/2020,BALTAZAR CASTAÑÓN GUTIÉRREZ,Procedimiento Abreviado,No,No,,13/07/2020 12:00:00 a. m.,1,1,,No
1894,San Luis Potosí,102/2020,EDUARDO ANTONIO VELASCO TREVIÑO,Procedimiento Abreviado,No,No,,16/06/2020 12:00:00 a. m.,1,1,,No
1989,San Luis Potosí,104/2020,EDUARDO ANTONIO VELASCO TREVIÑO,Procedimiento Abreviado,No,No,,16/06/2020 12:00:00 a. m.,1,1,,No
1886,San Luis Potosí,82/2020,EDUARDO ANTONIO VELASCO TREVIÑO,Procedimiento Abreviado,No,No,,02/06/2020 12:00:00 a. m.,2,1,,No
1299,San Luis Potosí,64/2019,RAFAEL SALDAÑA MONTIEL,Procedimiento Abreviado,No,No,,19/05/2020 12:00:00 a. m.,4,1,,No
4679,San Luis Potosí,64/2019,RAFAEL SALDAÑA MONTIEL,Procedimiento Abreviado,No,No,,19/05/2020 12:00:00 a. m.,4,1,,No
1186,San Luis Potosí,83/2020,RAFAEL SALDAÑA MONTIEL,Procedimiento Abreviado,No,No,,18/05/2020 12:00:00 a. m.,1,1,,No
22317,San Luis Potosí,75/2020,BALTAZAR CASTAÑÓN GUTIÉRREZ,Procedimiento Abreviado,No,No,,06/05/2020 12:00:00 a. m.,1,1,,No
22314,San Luis Potosí,73/2020,BALTAZAR CASTAÑÓN GUTIÉRREZ,Procedimiento Abreviado,No,No,,01/05/2020 12:00:00 a. m.,1,1,,No
1187,San Luis Potosí,68/2020,RAFAEL SALDAÑA MONTIEL,Procedimiento Abreviado,No,No,,07/04/2020 12:00:00 a. m.,1,1,,No
1189,San Luis Potosí,67/2020,RAFAEL SALDAÑA MONTIEL,Procedimiento Abreviado,No,No,,06/04/2020 12:00:00 a. m.,1,1,,No
1190,San Luis Potosí,66/2020,RAFAEL SALDAÑA MONTIEL,Procedimiento Abreviado,No,No,,30/03/2020 12:00:00 a. m.,1,1,,No
22318,San Luis Potosí,65/2020,BALTAZAR CASTAÑÓN GUTIÉRREZ,Procedimiento Abreviado,No,No,,27/03/2020 12:00:00 a. m.,1,1,,No
22319,San Luis Potosí,63/2020,BALTAZAR CASTAÑÓN GUTIÉRREZ,Procedimiento Abreviado,No,No,,22/03/2020 12:00:00 a. m.,1,1,,No
22315,San Luis Potosí,62/2020,BALTAZAR CASTAÑÓN GUTIÉRREZ,Procedimiento Abreviado,No,No,,18/03/2020 12:00:00 a. m.,1,1,,No
22321,San Luis Potosí,61/2020,BALTAZAR CASTAÑÓN GUTIÉRREZ,Procedimiento Abreviado,No,No,,15/03/2020 12:00:00 a. m.,1,1,,No
1218,San Luis Potosí,253/2019,BALTAZAR CASTAÑÓN GUTIÉRREZ,Procedimiento Abreviado,No,No,,03/03/2020 12:00:00 a. m.,4,1,,No
2135,San Luis Potosí,215/2019,VELASCO TREVIÑO EDUARDO ANTONIO,Procedimiento Abreviado,No,No,,28/02/2020 12:00:00 a. m.,1,1,,No
22296,San Luis Potosí,201/2019,BALTAZAR CASTAÑÓN GUTIÉRREZ,Procedimiento Abreviado,No,No,,28/02/2020 12:00:00 a. m.,1,1,,No
1211,San Luis Potosí,47/2020,RAFAEL SALDAÑA MONTIEL,Procedimiento Abreviado,No,No,,26/02/2020 12:00:00 a. m.,2,1,,No
22324,San Luis Potosí,44/2020,BALTAZAR CASTAÑÓN GUTIÉRREZ,Procedimiento Abreviado,No,No,,19/02/2020 12:00:00 a. m.,1,1,,No
22325,San Luis Potosí,43/2020,BALTAZAR CASTAÑÓN GUTIÉRREZ,Procedimiento Abreviado,No,No,,17/02/2020 12:00:00 a. m.,1,1,,No
1881,San Luis Potosí,41/2020,VELASCO TREVIÑO EDUARDO ANTONIO,Procedimiento Abreviado,No,No,,13/02/2020 12:00:00 a. m.,1,1,,No
22170,San Luis Potosí,190/2019,BALTAZAR CASTAÑÓN GUTIÉRREZ,Procedimiento Abreviado,No,No,,12/02/2020 12:00:00 a. m.,2,1,,No
1867,San Luis Potosí,40/2020,BALTAZAR CASTAÑÓN GUTIÉRREZ,Procedimiento Abreviado,No,No,,11/02/2020 12:00:00 a. m.,1,1,,No
1866,San Luis Potosí,37/2020,RAFAEL SALDAÑA MONTIEL,Procedimiento Abreviado,No,No,,07/02/2020 12:00:00 a. m.,1,1,,No
22311,San Luis Potosí,91/2019,BALTAZAR CASTAÑÓN GUTIÉRREZ,Procedimiento Abreviado,No,No,,07/02/2020 12:00:00 a. m.,1,1,,No
1216,San Luis Potosí,257/2019,RAFAEL SALDAÑA MONTIEL,Procedimiento Abreviado,No,No,,31/01/2020 12:00:00 a. m.,1,1,,No
16814,San Luis Potosí,135/2019,NELSSON PEDRAZA SOTELO,Procedimiento Abreviado,No,No,,30/01/2020 12:00:00 a. m.,2,1,,No
1213,San Luis Potosí,17/2020,NELSSON PEDRAZA SOTELO,Procedimiento Abreviado,No,No,,29/01/2020 12:00:00 a. m.,1,1,,No
16989,San Luis Potosí,3/2020,RAFAEL SALDAÑA MONTIEL,Procedimiento Abreviado,No,No,,21/01/2020 12:00:00 a. m.,1,1,,No
1214,San Luis Potosí,9/2020,RAFAEL SALDAÑA MONTIEL,Procedimiento Abreviado,No,No,,14/01/2020 12:00:00 a. m.,2,1,,No
1663,San Luis Potosí,165/2018,RAFAEL SALDAÑA MONTIEL,Procedimiento Abreviado,No,No,,09/01/2020 12:00:00 a. m.,2,1,,No
1226,San Luis Potosí,200/2019,RAFAEL SALDAÑA MONTIEL,Procedimiento Abreviado,No,No,,03/01/2020 12:00:00 a. m.,2,1,,No
17484,San Luis Potosí,169/2019,BALTAZAR CASTAÑÓN GUTIÉRREZ,Procedimiento Abreviado,No,No,,20/12/2019 12:00:00 a. m.,1,1,,No
1295,San Luis Potosí,108/2019,RAFAEL SALDAÑA MONTIEL,Procedimiento Abreviado,No,No,,04/12/2019 12:00:00 a. m.,1,1,,No
1215,San Luis Potosí,261/2019,RAFAEL SALDAÑA MONTIEL,Procedimiento Abreviado,No,No,,03/12/2019 12:00:00 a. m.,1,1,,No
1221,San Luis Potosí,241/2019,RAFAEL SALDAÑA MONTIEL,Procedimiento Abreviado,No,No,,03/12/2019 12:00:00 a. m.,1,1,,No
1239,San Luis Potosí,140/2019,RAFAEL SALDAÑA MONTIEL,Procedimiento Abreviado,No,No,,03/12/2019 12:00:00 a. m.,2,1,,No
22169,San Luis Potosí,251/2019,BALTAZAR CASTAÑÓN GUTIÉRREZ,Procedimiento Abreviado,No,No,,30/11/2019 12:00:00 a. m.,1,1,,No
22295,San Luis Potosí,250/2019,BALTAZAR CASTAÑÓN GUTIÉRREZ,Procedimiento Abreviado,No,No,,27/11/2019 12:00:00 a. m.,1,1,,No
1220,San Luis Potosí,242/2019,RAFAEL SALDAÑA MONTIEL,Procedimiento Abreviado,No,No,,25/11/2019 12:00:00 a. m.,1,1,,No
1303,San Luis Potosí,50/2019,RAFAEL SALDAÑA MONTIEL,Procedimiento Abreviado,No,No,,21/11/2019 12:00:00 a. m.,1,1,,No
4678,San Luis Potosí,50/2019,RAFAEL SALDAÑA MONTIEL,Procedimiento Abreviado,No,No,,21/11/2019 12:00:00 a. m.,1,1,,No
22294,San Luis Potosí,246/2019,BALTAZAR CASTAÑÓN GUTIÉRREZ,Procedimiento Abreviado,No,No,,21/11/2019 12:00:00 a. m.,1,1,,No
1662,San Luis Potosí,170/2018,RAFAEL SALDAÑA MONTIEL,Procedimiento Abreviado,No,No,,20/11/2019 12:00:00 a. m.,1,1,,No
1646,San Luis Potosí,222/2018,RAFAEL SALDAÑA MONTIEL,Procedimiento Abreviado,No,No,,15/11/2019 12:00:00 a. m.,1,1,,No
1238,San Luis Potosí,160/2019,RAFAEL SALDAÑA MONTIEL,Procedimiento Abreviado,No,No,,07/11/2019 12:00:00 a. m.,1,1,,No
1659,San Luis Potosí,183/2018,RAFAEL SALDAÑA MONTIEL,Procedimiento Abreviado,No,No,,05/11/2019 12:00:00 a. m.,1,1,,No
22301,San Luis Potosí,233/2019,BALTAZAR CASTAÑÓN GUTIÉRREZ,Procedimiento Abreviado,No,No,,29/10/2019 12:00:00 a. m.,1,1,,No
1293,San Luis Potosí,127/2019,RAFAEL SALDAÑA MONTIEL,Procedimiento Abreviado,No,No,,24/10/2019 12:00:00 a. m.,1,1,,No
1232,San Luis Potosí,188/2019,RAFAEL SALDAÑA MONTIEL,Procedimiento Abreviado,No,No,,15/10/2019 12:00:00 a. m.,1,1,,No
1223,San Luis Potosí,227/2019,RAFAEL SALDAÑA MONTIEL,Procedimiento Abreviado,No,No,,14/10/2019 12:00:00 a. m.,1,1,,No
1973,San Luis Potosí,141/2018,RAFAEL SALDAÑA MONTIEL,Procedimiento Abreviado,No,No,,14/10/2019 12:00:00 a. m.,1,1,,No
22299,San Luis Potosí,226/2019,BALTAZAR CASTAÑÓN GUTIÉRREZ,Procedimiento Abreviado,No,No,,06/10/2019 12:00:00 a. m.,1,1,,No
22175,San Luis Potosí,225/2019,BALTAZAR CASTAÑÓN GUTIÉRREZ,Procedimiento Abreviado,No,No,,04/10/2019 12:00:00 a. m.,1,1,,No
17487,San Luis Potosí,208/2019,BALTAZAR CASTAÑÓN GUTIÉRREZ,Procedimiento Abreviado,No,No,,02/10/2019 12:00:00 a. m.,1,1,,No
16451,San Luis Potosí,116/2018,RAFAEL SALDAÑA MONTIEL,Procedimiento Abreviado,No,No,,24/09/2019 12:00:00 a. m.,1,1,,No
1224,San Luis Potosí,212/2019,RAFAEL SALDAÑA MONTIEL,Procedimiento Abreviado,No,No,,11/09/2019 12:00:00 a. m.,1,1,,No
17384,San Luis Potosí,132/2019,BALTAZAR CASTAÑÓN GUTIÉRREZ,Procedimiento Abreviado,No,No,,10/09/2019 12:00:00 a. m.,2,1,,No
22174,San Luis Potosí,206/2019,BALTAZAR CASTAÑÓN GUTIÉRREZ,Procedimiento Abreviado,No,No,,03/09/2019 12:00:00 a. m.,1,1,,No
16470,San Luis Potosí,122/2018,RAFAEL SALDAÑA MONTIEL,Procedimiento Abreviado,No,No,,22/08/2019 12:00:00 a. m.,1,1,,No
16813,San Luis Potosí,72/2019,NELSSON PEDRAZA SOTELO,Procedimiento Abreviado,No,No,,21/08/2019 12:00:00 a. m.,1,1,,No
1231,San Luis Potosí,189/2019,RAFAEL SALDAÑA MONTIEL,Procedimiento Abreviado,No,No,,18/08/2019 12:00:00 a. m.,1,1,,No
1233,San Luis Potosí,184/2019,RAFAEL SALDAÑA MONTIEL,Procedimiento Abreviado,No,No,,16/08/2019 12:00:00 a. m.,1,1,,No
240,San Luis Potosí,81/2019,RAFAEL SALDAÑA MONTIEL,Procedimiento Abreviado,No,No,,14/08/2019 12:00:00 a. m.,1,1,,No
17383,San Luis Potosí,78/2019,BALTAZAR CASTAÑÓN GUTIÉRREZ,Procedimiento Abreviado,No,No,,12/08/2019 12:00:00 a. m.,1,1,,No
1292,San Luis Potosí,136/2019,RAFAEL SALDAÑA MONTIEL,Procedimiento Abreviado,No,No,,01/08/2019 12:00:00 a. m.,1,1,,No
22292,San Luis Potosí,170/2019,BALTAZAR CASTAÑÓN GUTIÉRREZ,Procedimiento Abreviado,No,No,,27/07/2019 12:00:00 a. m.,1,1,,No
22307,San Luis Potosí,171/2019,BALTAZAR CASTAÑÓN GUTIÉRREZ,Procedimiento Abreviado,No,No,,27/07/2019 12:00:00 a. m.,1,1,,No
4677,San Luis Potosí,50/2019,RAFAEL SALDAÑA MONTIEL,Procedimiento Abreviado,No,No,,26/07/2019 12:00:00 a. m.,1,1,,No
1643,San Luis Potosí,246/2018,RAFAEL SALDAÑA MONTIEL,Procedimiento Abreviado,No,No,,25/07/2019 12:00:00 a. m.,2,1,,No
1649,San Luis Potosí,207/2018,RAFAEL SALDAÑA MONTIEL,Procedimiento Abreviado,No,No,,24/07/2019 12:00:00 a. m.,1,1,,No
17379,San Luis Potosí,99/2019,BALTAZAR CASTAÑÓN GUTIÉRREZ,Procedimiento Abreviado,No,No,,24/07/2019 12:00:00 a. m.,1,1,,No
1236,San Luis Potosí,164/2019,RAFAEL SALDAÑA MONTIEL,Procedimiento Abreviado,No,No,,18/07/2019 12:00:00 a. m.,2,1,,No
22290,San Luis Potosí,159/2019,BALTAZAR CASTAÑÓN GUTIÉRREZ,Procedimiento Abreviado,No,No,,14/07/2019 12:00:00 a. m.,1,1,,No
22173,San Luis Potosí,22/2019,BALTAZAR CASTAÑÓN GUTIÉRREZ,Procedimiento Abreviado,No,No,,09/07/2019 12:00:00 a. m.,2,1,,No
17307,San Luis Potosí,164/2018,BALTAZAR CASTAÑÓN GUTIÉRREZ,Procedimiento Abreviado,No,No,,03/07/2019 12:00:00 a. m.,1,1,,No
22306,San Luis Potosí,155/2019,NELSSON PEDRAZA SOTELO,Procedimiento Abreviado,No,No,,03/07/2019 12:00:00 a. m.,1,1,,No
17475,San Luis Potosí,133/2019,BALTAZAR CASTAÑÓN GUTIÉRREZ,Procedimiento Abreviado,No,No,,01/07/2019 12:00:00 a. m.,1,1,,No
17369,San Luis Potosí,59/2019,BALTAZAR CASTAÑÓN GUTIÉRREZ,Procedimiento Abreviado,No,No,,26/06/2019 12:00:00 a. m.,1,1,,No
1297,San Luis Potosí,105/2019,RAFAEL SALDAÑA MONTIEL,Procedimiento Abreviado,No,No,,18/06/2019 12:00:00 a. m.,1,1,,No
1647,San Luis Potosí,213/2018,RAFAEL SALDAÑA MONTIEL,Procedimiento Abreviado,No,No,,13/06/2019 12:00:00 a. m.,1,1,,No
1294,San Luis Potosí,122/2019,RAFAEL SALDAÑA MONTIEL,Procedimiento Abreviado,No,No,,01/06/2019 12:00:00 a. m.,1,1,,No
1592,San Luis Potosí,5/2019,RAFAEL SALDAÑA MONTIEL,Procedimiento Abreviado,No,No,,22/05/2019 12:00:00 a. m.,2,1,,No
4665,San Luis Potosí,5/2019,RAFAEL SALDAÑA MONTIEL,Procedimiento Abreviado,No,No,,22/05/2019 12:00:00 a. m.,2,1,,No
16811,San Luis Potosí,57/2019,BALTAZAR CASTAÑÓN GUTIÉRREZ,Procedimiento Abreviado,No,No,,21/05/2019 12:00:00 a. m.,1,1,,No
17364,San Luis Potosí,51/2019,BALTAZAR CASTAÑÓN GUTIÉRREZ,Procedimiento Abreviado,No,No,,08/05/2019 12:00:00 a. m.,1,1,,No
16803,San Luis Potosí,25/2019,BALTAZAR CASTAÑÓN GUTIÉRREZ,Procedimiento Abreviado,No,No,,29/04/2019 12:00:00 a. m.,4,1,,No
1298,San Luis Potosí,82/2019,RAFAEL SALDAÑA MONTIEL,Procedimiento Abreviado,No,No,,20/04/2019 12:00:00 a. m.,1,1,,No
17343,San Luis Potosí,13/2019,BALTAZAR CASTAÑÓN GUTIÉRREZ,Procedimiento Abreviado,No,No,,11/04/2019 12:00:00 a. m.,1,1,,No
17276,San Luis Potosí,254/2018,BALTAZAR CASTAÑÓN GUTIÉRREZ,Procedimiento Abreviado,No,No,,10/04/2019 12:00:00 a. m.,1,1,,No
1306,San Luis Potosí,28/2019,RAFAEL SALDAÑA MONTIEL,Procedimiento Abreviado,No,No,,09/04/2019 12:00:00 a. m.,1,1,,No
4669,San Luis Potosí,28/2019,RAFAEL SALDAÑA MONTIEL,Procedimiento Abreviado,No,No,,09/04/2019 12:00:00 a. m.,1,1,,No
1661,San Luis Potosí,172/2018,RAFAEL SALDAÑA MONTIEL,Procedimiento Abreviado,No,No,,03/04/2019 12:00:00 a. m.,1,1,,No
1309,San Luis Potosí,16/2019,RAFAEL SALDAÑA MONTIEL,Procedimiento Abreviado,No,No,,02/04/2019 12:00:00 a. m.,1,1,,No
4668,San Luis Potosí,16/2019,RAFAEL SALDAÑA MONTIEL,Procedimiento Abreviado,No,No,,02/04/2019 12:00:00 a. m.,1,1,,No
17330,San Luis Potosí,7/2019,BALTAZAR CASTAÑÓN GUTIÉRREZ,Procedimiento Abreviado,No,No,,02/04/2019 12:00:00 a. m.,1,1,,No
1600,San Luis Potosí,247/2018,RAFAEL SALDAÑA MONTIEL,Procedimiento Abreviado,No,No,,29/03/2019 12:00:00 a. m.,1,1,,No
17352,San Luis Potosí,20/2019,BALTAZAR CASTAÑÓN GUTIÉRREZ,Procedimiento Abreviado,No,No,,28/03/2019 12:00:00 a. m.,2,1,,No
1651,San Luis Potosí,200/2018,RAFAEL SALDAÑA MONTIEL,Procedimiento Abreviado,No,No,,27/03/2019 12:00:00 a. m.,1,1,,No
17357,San Luis Potosí,27/2019,BALTAZAR CASTAÑÓN GUTIÉRREZ,Procedimiento Abreviado,No,No,,27/03/2019 12:00:00 a. m.,1,1,,No
1397,San Luis Potosí,14/2019,RAFAEL SALDAÑA MONTIEL,Procedimiento Abreviado,No,No,,25/03/2019 12:00:00 a. m.,1,1,,No
4666,San Luis Potosí,14/2019,RAFAEL SALDAÑA MONTIEL,Procedimiento Abreviado,No,No,,25/03/2019 12:00:00 a. m.,1,1,,No
10539,San Luis Potosí,244/2017,BALTAZAR CASTAÑÓN GUTIÉRREZ,Procedimiento Abreviado,No,No,,22/03/2019 12:00:00 a. m.,2,1,,No
1658,San Luis Potosí,184/2018,RAFAEL SALDAÑA MONTIEL,Procedimiento Abreviado,No,No,,13/03/2019 12:00:00 a. m.,1,1,,No
17286,San Luis Potosí,3/2019,BALTAZAR CASTAÑÓN GUTIÉRREZ,Procedimiento Abreviado,No,No,,08/03/2019 12:00:00 a. m.,1,1,,No
1653,San Luis Potosí,193/2018,RAFAEL SALDAÑA MONTIEL,Procedimiento Abreviado,No,No,,07/03/2019 12:00:00 a. m.,3,1,,No
17235,San Luis Potosí,216/2018,BALTAZAR CASTAÑÓN GUTIÉRREZ,Procedimiento Abreviado,No,No,,04/03/2019 12:00:00 a. m.,4,1,,No
10496,San Luis Potosí,240/2017,BALTAZAR CASTAÑÓN GUTIÉRREZ,Procedimiento Abreviado,No,No,,20/02/2019 12:00:00 a. m.,1,1,,No
17245,San Luis Potosí,220/2018,BALTAZAR CASTAÑÓN GUTIÉRREZ,Procedimiento Abreviado,No,No,,15/02/2019 12:00:00 a. m.,1,1,,No
17124,San Luis Potosí,202/2018,BALTAZAR CASTAÑÓN GUTIÉRREZ,Procedimiento Abreviado,No,No,,08/02/2019 12:00:00 a. m.,1,1,,No
1304,San Luis Potosí,30/2019,RAFAEL SALDAÑA MONTIEL,Procedimiento Abreviado,No,No,,07/02/2019 12:00:00 a. m.,1,1,,No
4675,San Luis Potosí,30/2019,RAFAEL SALDAÑA MONTIEL,Procedimiento Abreviado,No,No,,07/02/2019 12:00:00 a. m.,1,1,,No
